Date,SPY,QQQ,GLD,VEQT
2019-02-07,-0.009532803311748106,-0.013429385235062652,0.002430293392984062,-0.005687291631012115
2019-02-08,0.0012218524734528557,0.0019616111781470824,0.0037982966608791635,-0.0023670158104763805
2019-02-11,0.0005540406661321828,-0.0009493369983448741,-0.004911042708701019,0.002372631867619379
2019-02-12,0.012859475946964682,0.0147864369863695,0.002103577179937588,0.0061141714538544
2019-02-13,0.0032469523511355902,0.0007022948825794462,-0.003956062177901898,0.001372499753265366
2019-02-14,-0.002218033064784408,0.0012278267951144617,0.005592889654295163,0.0031323214324789905
2019-02-15,0.010897054602587497,0.004204995610492146,0.005964900110646321,0.007025716420954398
2019-02-19,0.001730752622534526,0.0019777772557842965,0.01522430969570121,0.003488473137164938
2019-02-20,0.002015487955842943,-0.00017420345239738122,-0.0017363346220006237,0.001931112532115753
2019-02-21,-0.0035556965115529637,-0.0036578904419690694,-0.01130613747012843,-0.0023129339199512433
2019-02-22,0.006199644332868903,0.007400310493431483,0.0035985360836492397,0.0015455033892604053
2019-02-25,0.0013614629198825945,0.003643981064779256,-0.0010358346885892544,0.006172800684516311
2019-02-26,-0.0007155947991468459,0.0010371996235758463,0.001675034536747333,-0.0003834737739737415
2019-02-27,-0.000429591254245576,-0.0006332181072440379,-0.0070871108191714605,-0.0019178607922323287
2019-02-28,-0.0018623621562258164,-0.0023041120790742164,-0.005613959130088775,-0.0034588154352456213
2019-03-01,0.006243591393474857,0.006928760689251856,-0.017017506627186707,0.012726613479153714
2019-03-04,-0.0036375355617698224,0.0001719126573851426,-0.0026255308667166855,-0.0034272842851371665
2019-03-05,-0.0013603178832722884,0.0007455589999294521,0.0013162525939689473,0.004585454910812414
2019-03-06,-0.006056721429106293,-0.005671940894311556,-0.0009037184460104486,0.00038016901214277254
2019-03-07,-0.008365396884600695,-0.012272264623085838,-0.0008222882461902392,-0.008364967163014159
2019-03-08,-0.0019998643950025485,-0.0015166595087762191,0.010945553273622899,-0.005751457204399846
2019-03-11,0.014500935981168972,0.020798054921242315,-0.004884390198699795,0.013112223899305997
2019-03-12,0.003771247599168248,0.005493971879276582,0.006053709964792153,-0.0011419395387739506
2019-03-13,0.006619217779386899,0.007513367076806832,0.006992949727453013,0.002286409430343417
2019-03-14,-0.0006397905067062615,-0.0016946731294699147,-0.011547098821608426,-0.0007603710636550076
2019-03-15,0.0049404326481963245,0.009280650234523069,0.004574769560006908,0.00646879719684379
2019-03-18,0.003626263410247077,0.0023815331158592024,0.0005692420438265788,0.00567108189255805
2019-03-19,0.0002479008670108751,0.0033624072246170034,0.002763299214570303,-0.002255624915387111
2019-03-20,-0.0030102413705302977,0.0039652108040624245,0.006484057947534705,-0.0030142990151440507
2019-03-21,0.011294859347590558,0.01563208046923359,-0.004026413261163153,0.010959910260944117
2019-03-22,-0.01924633722078517,-0.02196410033779106,0.002344768069306058,-0.01607470478674189
2019-03-25,-0.000752026735709066,-0.0019039371564201213,0.007663119616744485,-0.0011397701686031159
2019-03-26,0.00745411570114296,0.0046569362018069604,-0.004963137418150021,0.003042882114348444
2019-03-27,-0.00522910984625391,-0.006422831640201854,-0.005229296137734041,0.0003793368437312594
2019-03-28,0.0037905526014052615,0.002304666111385245,-0.014152850613865509,0.0037906459787524494
2019-03-29,0.006305396996230783,0.007570931177439455,0.0009023839948698598,-0.0011329633327142874
2019-04-01,0.011859105394641967,0.013247382027602228,-0.003934131206699387,0.009829965992558032
2019-04-02,0.0004898492868976589,0.0037903148225810757,0.0037028271386223555,0.001497477638298772
2019-04-03,0.0015735500487950027,0.005746280461739417,-0.0014756542074284562,0.0014953968369291193
2019-04-04,0.002653433798104121,-0.0003808099199249515,0.002545135885276162,0.0029860118313589368
2019-04-05,0.004839840422576458,0.0051710823588781984,-0.0010645913747292512,0.007071236230534295
2019-04-08,0.0007628401744177449,0.002545359906486855,0.004344964459018996,-0.0029563744653365864
2019-04-09,-0.005124893470887071,-0.0035112650288968705,0.0052240582686200465,-0.004818392596910082
2019-04-10,0.003411281506835895,0.005366736340722378,0.003085645543724258,0.004841721913936503
2019-04-11,-0.00027779383748915976,-0.002372550480167601,-0.012790430232882621,0.001111888465267441
2019-04-12,0.006765994980455048,0.0043237208353807954,-0.0009839698252592788,0.00296176890662303
2019-04-15,-0.0006547496318201063,0.0001614650842687304,-0.0018879040751598186,0.0029532571832178167
2019-04-16,0.00065517860977371,0.003443375071706667,-0.008963785785923162,0.0
2019-04-17,-0.0024469049186315317,0.003484959428435186,-0.0019085831288393473,0.0003681675409314966
2019-04-18,0.001969184054396056,0.001282440106675331,0.0007482870651696061,0.0029430879921386044
2019-04-22,0.0008615843082322439,0.0028286051024417613,0.0,-0.002200935809326565
2019-04-23,0.00899204735941539,0.012718173742597871,-0.002076929420084306,0.006985288995541072
2019-04-24,-0.0022195628748526985,-0.0031528636048011593,0.002913740144174559,0.002190643997703523
2019-04-25,-0.0006156819561599081,0.004058727359960157,0.0008300695036758121,-0.0018215205971885418
2019-04-26,0.004656592539800997,0.0008926049063822106,0.006635175033447238,0.0010948449415226769
2019-04-29,0.001567941032485809,0.001940833537897646,-0.004449212353194731,0.0010938019279993494
2019-04-30,0.0005102240789798262,-0.00774804574167387,0.003062112981714993,-0.002185059472751494
2019-05-01,-0.007516379104339332,-0.0032182165178745725,-0.0066006224629273635,-0.0025547669718737342
2019-05-02,-0.0021589746977267454,-0.004340232751517847,-0.0038205903541770336,-0.002927167762237226
2019-05-03,0.009787539903020503,0.01594800935565943,0.005919618726200504,0.005871600146026612
2019-05-06,-0.004115059440003455,-0.006122077684283078,0.001326117121354109,-0.002918701470187024
2019-05-07,-0.016699361286423353,-0.019479709963766467,0.003310996887363471,-0.013172332392959674
2019-05-08,-0.0013892939885150613,-0.00252376559482137,-0.0024750055657883907,0.0018538607904949878
2019-05-09,-0.003025871186865592,-0.005382907837292561,0.002398422606480377,-0.006291557212709908
2019-05-10,0.005022931906495831,0.0012447132243860182,0.0018977175142322888,-0.0014897484584880383
2019-05-13,-0.025130069586023263,-0.03470252694365783,0.010211626950944686,-0.01715790477790835
2019-05-14,0.00904363693229926,0.01097538918369012,-0.001711902564663359,0.010626360824328218
2019-05-15,0.005857768594621504,0.01412402700656945,-0.0005716127335255727,0.002253083590665339
2019-05-16,0.009261208041631663,0.01004994861187658,-0.007190107507201948,0.006743897209684047
2019-05-17,-0.006465359394005721,-0.010220169207951102,-0.007077611679961904,-0.005582281230650077
2019-05-20,-0.00661166829410742,-0.0168814437140552,-8.290208125960596e-05,-0.005582281230650077
2019-05-21,0.009015430045336892,0.010447395624777922,-0.002320944800343727,0.0003742887404694084
2019-05-22,-0.003071288659513449,-0.004454672445915908,-0.0009970317877493473,-0.002992872799896462
2019-05-23,-0.01221827440728318,-0.015302231281604017,0.007734533613594108,-0.00938092220910236
2019-05-24,0.002267790696138583,-0.0005050833284687695,0.0010729131367255285,0.0026514582579364454
2019-05-27,0.002267790696138583,-0.0005050833284687695,0.0010729131367255285,0.005289133175128358
2019-05-28,-0.009300300685602503,-0.00376079222061243,-0.0038747008151563955,-0.006012897760371061
2019-05-29,-0.006710461477999252,-0.008225827810110387,0.0003310511869667465,-0.006049031290560336
2019-05-30,0.002730720665311992,0.004204055942675922,0.0067841455794737104,-0.0003804911210283368
2019-05-31,-0.01347540311871609,-0.015952828859484236,0.013476862164072179,-0.006088161247216339
2019-06-03,-0.0025426519230062894,-0.02201792858502538,0.014432812396575123,-0.0045942323389767115
2019-06-04,0.021706469077822144,0.028156628870281253,0.0003197259638094696,0.012307695564708787
2019-06-05,0.008662526990015351,0.007432401839283287,0.00255692921232642,0.004179344967568888
2019-06-06,0.006502547179174645,0.007945108855379468,0.003267681746440987,0.0022702132039544853
2019-06-07,0.010007034709403673,0.019311851337538544,0.0056402851919619135,0.0022649111713666237
2019-06-10,0.004588851225542756,0.011654765657036936,-0.00995334973762707,0.0018831873637865648
2019-06-11,-0.00024243907780296947,0.0013652607607161915,-0.0011968524989020013,0.0033835567562139346
2019-06-12,-0.0017649107460092628,-0.005779937507097377,0.00519253494403471,-0.0007492602185656949
2019-06-13,0.00412587592488034,0.005923039204162706,0.006119340633088832,0.0014997234406144422
2019-06-14,-0.0011047051807081543,-0.004252470740318537,-0.00031596300165448454,0.0037438922481893844
2019-06-17,0.00038004159728033393,0.006022629487188347,-0.0006320654488251032,0.0007459065947428289
2019-06-18,0.01047111469922446,0.014531687781273783,0.005060083591572395,0.00969058401054812
2019-06-19,0.0022572691295534852,0.0037552262654185764,0.006057242183996836,-0.00036894223768113577
2019-06-20,0.009554476979863669,0.00929929103285021,0.025177896911959374,0.0022155649299682167
2019-06-21,-0.0014539646930930017,-0.0014831049063206425,0.006635612181659978,-0.002210667053572535
2019-06-24,-0.001224104036114726,3.228011432576672e-05,0.014850786310930397,-0.002215799464011514
2019-06-25,-0.0098082787475392,-0.017166382478446374,0.0019411266395166216,-0.00814198756293305
2019-06-26,-0.0009971524341129134,0.004650618542067386,-0.009165393111099984,-0.0037313984030885594
