Date,SPY,QQQ,GLD,VEQT
2020-01-16,302.4171447753906,214.2154998779297,146.30999755859375,26.61508560180664
2020-01-17,303.3583984375,215.2756195068359,146.5800018310547,26.733861923217773
2020-01-20,303.3583984375,215.2756195068359,146.5800018310547,26.75213623046875
2020-01-21,302.76434326171875,215.17926025390625,146.74000549316406,26.64249610900879
2020-01-22,302.8009033203125,215.7478179931641,146.7899932861328,26.78411102294922
2020-01-23,303.1482238769531,216.44175720214844,147.1199951171875,26.75213623046875
2020-01-24,300.4522399902344,214.62026977539065,147.97999572753906,26.578536987304688
2020-01-27,295.63623046875,210.18714904785156,148.99000549316406,26.26789093017578
2020-01-28,298.7342224121094,213.4156188964844,147.66000366210938,26.43235206604004
2020-01-29,298.4874572753906,213.76255798339844,148.4600067138672,26.468896865844727
2020-01-30,299.4561462402344,214.52391052246097,148.47000122070312,26.47803497314453
2020-01-31,294.0186462402344,211.1219482421875,149.3300018310547,26.066884994506836
2020-02-03,296.2027587890625,214.31185913085935,148.36000061035156,26.331846237182617
2020-02-04,300.7173156738281,219.2171936035156,146.42999267578125,26.65163230895996
2020-02-05,304.1898498535156,219.9400177001953,146.61000061035156,26.925731658935547
2020-02-06,305.2135009765625,221.83851623535156,147.39999389648438,27.01709747314453
2020-02-07,303.5868225097656,220.8844451904297,147.7899932861328,26.86177635192871
2020-02-10,305.8532409667969,223.553955078125,148.1699981689453,26.962278366088867
2020-02-11,306.3832702636719,223.592529296875,147.66000366210938,27.081052780151367
2020-02-12,308.3572692871094,225.7705078125,147.5399932861328,27.181554794311523
2020-02-13,308.0282287597656,225.4813690185547,148.3800048828125,27.12673568725586
2020-02-14,308.5217590332031,226.1270751953125,149.0,27.12673568725586
2020-02-18,307.7266845703125,226.2138214111328,150.91000366210938,27.05364418029785
2020-02-19,309.197998046875,228.3822021484375,151.7899932861328,27.13587188720703
2020-02-20,307.9277648925781,226.26199340820312,152.41000366210938,27.090190887451172
2020-02-21,304.7565612792969,221.9156188964844,154.6999969482422,26.84349822998047
2020-02-24,294.6492004394531,213.3578338623047,156.08999633789062,26.167387008666992
2020-02-25,285.7206726074219,207.5562744140625,153.3000030517578,25.527822494506836
2020-02-26,284.66973876953125,208.6259307861328,153.97000122070312,25.491273880004883
2020-02-27,271.884765625,198.1792449951172,154.0,25.20804023742676
2020-02-28,270.7424621582031,198.3334045410156,148.3800048828125,24.248689651489254
2020-03-02,282.4673156738281,208.5681304931641,149.1999969482422,25.01616859436035
2020-03-03,274.379638671875,201.8798828125,153.88999938964844,24.84257125854492
2020-03-04,285.9126892089844,210.30279541015625,154.16000366210938,25.44559097290039
2020-03-05,276.40850830078125,203.9133453369141,157.49000549316406,24.824298858642575
2020-03-06,271.8390197753906,200.47283935546875,157.5500030517578,24.44055938720703
2020-03-09,250.6099395751953,186.547119140625,157.80999755859375,22.585817337036133
2020-03-10,263.5777587890625,196.7047119140625,154.47999572753906,23.52689552307129
2020-03-11,250.72869873046875,188.1372833251953,153.92999267578125,22.467041015625
2020-03-12,226.73971557617188,170.88670349121094,147.7899932861328,20.182876586914062
2020-03-13,246.12289428710935,185.3617401123047,143.27999877929688,21.827478408813477
2020-03-16,219.191162109375,163.15765380859375,141.63999938964844,19.680362701416016
2020-03-17,231.02574157714844,175.5318145751953,143.55999755859375,20.59402656555176
2020-03-18,219.3282470703125,170.19284057617188,140.6999969482422,19.552446365356445
2020-03-19,219.7943115234375,171.21437072753906,138.0399932861328,20.02755355834961
2020-03-20,210.3224639892578,164.50686645507812,140.11000061035156,19.369714736938477
2020-03-23,204.9449005126953,164.62564086914062,146.3000030517578,18.903743743896484
2020-03-24,223.51353454589844,177.37387084960938,153.39999389648438,20.67625617980957
2020-03-25,226.859619140625,176.06040954589844,151.3000030517578,20.968629837036133
2020-03-26,240.10589599609375,185.3318328857422,153.24000549316406,21.67215156555176
2020-03-27,232.9541473388672,178.95773315429688,152.25,20.74934959411621
2020-03-30,240.51953125,185.4670562744141,152.9199981689453,21.516828536987305
2020-03-31,236.9345245361328,183.8831329345703,148.0500030517578,21.398054122924805
2020-04-01,226.27127075195312,176.070068359375,149.4499969482422,20.648847579956055
2020-04-02,231.4925842285156,179.64337158203125,151.89999389648438,21.014314651489254
2020-04-03,228.1465301513672,177.09376525878906,152.64999389648438,20.63970947265625
2020-04-06,243.47023010253903,189.75503540039065,156.8800048828125,21.882295608520508
2020-04-07,243.7184600830078,189.67779541015625,156.0399932861328,21.78179168701172
2020-04-08,251.89971923828125,193.70506286621097,154.64999389648438,22.384809494018555
2020-04-09,255.73292541503903,193.98516845703125,158.69000244140625,22.686323165893555
2020-04-13,253.39808654785156,196.08087158203125,161.41000366210938,22.366539001464844
2020-04-14,260.87152099609375,204.6086273193359,162.67999267578125,22.86905288696289
2020-04-15,255.3284912109375,202.2618103027344,161.85000610351562,22.5310001373291
2020-04-16,256.5601806640625,205.9511260986328,161.7100067138672,22.60409164428711
2020-04-17,263.4914245605469,207.92123413085935,158.57000732421875,23.1248779296875
2020-04-20,258.84918212890625,205.45852661132812,159.6999969482422,23.03351402282715
2020-04-21,250.9896545410156,197.8772125244141,158.61000061035156,22.476177215576172
2020-04-22,256.5601806640625,203.74913024902344,161.72999572753906,22.996967315673828
2020-04-23,256.54193115234375,203.3144989013672,163.33999633789062,22.795963287353516
2020-04-24,260.1177062988281,206.5208740234375,162.63999938964844,23.08833694458008
2020-04-27,263.8681945800781,208.1820068359375,161.55999755859375,23.389846801757812
2020-04-28,262.6548767089844,204.2609710693359,160.83999633789062,23.417253494262695
2020-04-29,269.53082275390625,211.50425720214844,161.72999572753906,23.956314086914062
2020-04-30,267.0212707519531,211.4173889160156,158.8000030517578,23.55430603027344
2020-05-01,259.9523010253906,205.45852661132812,159.77999877929688,23.1888370513916
2020-05-04,260.6692810058594,207.85365295410156,160.33999633789062,23.271066665649418
2020-05-05,263.0777282714844,210.2101287841797,161.02000427246094,23.45380210876465
2020-05-06,261.2943420410156,211.50425720214844,158.9499969482422,23.45380210876465
2020-05-07,264.44744873046875,214.22772216796875,161.38999938964844,23.481210708618164
2020-05-08,268.8229675292969,217.1637420654297,160.4199981689453,23.764448165893555
2020-05-11,268.8781433105469,219.1049041748047,159.4199981689453,23.93804168701172
2020-05-12,263.5189208984375,214.51751708984375,160.0399932861328,23.58171272277832
2020-05-13,258.8583984375,211.83265686035156,161.5800018310547,23.216245651245117
2020-05-14,261.956298828125,214.2373962402344,163.00999450683594,23.15228843688965
2020-05-15,263.16046142578125,215.62811279296875,163.92999267578125,23.344161987304688
2020-05-18,271.1762390136719,219.6457366943359,162.69000244140625,23.344161987304688
2020-05-19,268.39093017578125,219.09524536132812,164.25999450683594,23.709627151489254
2020-05-20,272.95037841796875,223.47021484375,164.64999389648438,24.047683715820312
2020-05-21,271.06591796875,221.0364532470703,162.25,23.901498794555664
2020-05-22,271.5807189941406,221.79945373535156,163.2100067138672,23.947181701660156
2020-05-25,271.5807189941406,221.79945373535156,163.2100067138672,24.35833168029785
2020-05-26,274.9267272949219,221.20062255859375,160.88999938964844,24.212142944335938
2020-05-27,279.017333984375,222.4078369140625,161.17999267578125,24.349193572998047
2020-05-28,278.5025634765625,222.11814880371097,161.72000122070312,24.413148880004883
2020-05-29,279.7435607910156,225.3727874755859,162.91000366210938,24.422286987304688
2020-06-01,280.8742370605469,226.04879760742188,163.66000366210938,24.43142318725586
2020-06-02,283.19989013671875,227.5650634765625,162.60000610351562,24.623294830322266
2020-06-03,286.96881103515625,228.5888214111328,159.60000610351562,24.988758087158203
2020-06-04,286.21502685546875,226.98562622070312,161.27999877929688,24.851709365844727
2020-06-05,293.5505065917969,231.48611450195312,158.00999450683594,25.381635665893555
2020-06-08,297.098876953125,233.28244018554688,159.72000122070312,25.50954818725586
2020-06-09,294.8834533691406,234.97254943847656,161.25999450683594,25.354223251342773
2020-06-10,293.2380065917969,237.79261779785156,163.57000732421875,25.20804023742676
2020-06-11,276.33319091796875,226.01019287109375,162.38999938964844,24.166460037231445
2020-06-12,279.6424560546875,227.80653381347656,162.6199951171875,24.513652801513672
2020-06-15,282.25311279296875,230.57830810546875,162.3300018310547,24.623294830322266
2020-06-16,287.685791015625,234.53797912597656,162.25,24.89739227294922
2020-06-17,286.4908447265625,235.2816162109375,162.55999755859375,24.924800872802734
2020-06-18,286.6010437011719,235.9190216064453,162.24000549316406,24.924800872802734
2020-06-19,284.9632568359375,235.88037109375,164.02999877929688,24.888254165649418
2020-06-22,286.7912902832031,238.7092437744141,165.08999633789062,24.933940887451172
2020-06-23,288.11163330078125,240.74085998535156,166.47999572753906,25.09840202331543
2020-06-24,280.76220703125,235.77780151367188,165.89999389648438,24.623294830322266
2020-06-25,283.77215576171875,238.02230834960935,165.8000030517578,24.915666580200195
2020-06-26,277.0321350097656,232.40142822265625,166.5399932861328,24.477108001708984
2020-06-29,281.10382080078125,234.9361572265625,166.6300048828125,24.723796844482425
2020-06-30,284.70465087890625,239.54122924804688,167.3699951171875,24.879119873046875
2020-07-01,286.6988830566406,242.3371734619141,166.6199951171875,24.879119873046875
2020-07-02,288.2778015136719,243.9818420410156,166.97999572753906,25.162355422973633
2020-07-03,288.2778015136719,243.9818420410156,166.97999572753906,25.17149543762207
2020-07-06,292.72796630859375,249.97999572753903,167.97999572753906,25.45472717285156
