Date,Open,High,Low,Close,Volume
2016-03-23,173.4097058980052,173.596616617055,172.47515230275633,172.64508056640625,81052500
2016-03-24,171.61703713853527,172.6025638294316,171.39614858934974,172.56857299804688,84360900
2016-03-28,172.98493726222043,173.19733466011797,172.22031181527262,172.67059326171875,62408200
2016-03-29,172.26274495323278,174.37822726148767,171.95689224557793,174.2677764892578,92922900
2016-03-30,175.27033949853165,175.75459883610552,174.66712517015125,175.03245544433594,86365300
2016-03-31,174.93903603135527,175.3638309245612,174.44627239959104,174.60769653320312,94584100
2016-04-01,173.61360475833655,175.98395355789424,173.29924785472707,175.7970428466797,114423500
2016-04-04,175.72059242996414,175.9244985706201,174.92197625036152,175.2278289794922,63497000
2016-04-05,173.88556747634382,175.2364123386729,173.2228883754385,173.47776794433594,99662200
2016-04-06,173.47767256669442,175.4317309022867,173.29925307744682,175.37225341796875,91839800
2016-04-07,174.28477140875094,174.64159740604313,172.5431105219133,173.2737579345703,113859000
2016-04-08,174.45472576278593,174.88802475657786,173.20582801075355,173.74107360839844,95040600
2016-04-11,174.37824339944453,175.07491300612878,173.23979659036752,173.333251953125,83757500
2016-04-12,173.5031796002762,175.22784535626184,173.06138940275196,174.94747924804688,115350600
2016-04-13,175.8650253736056,176.79957900310268,175.72908794318658,176.71461486816406,96336400
2016-04-14,176.7740697487607,177.2243510861963,176.37476170028683,176.72308349609375,65212900
2016-04-15,176.7230660942509,176.85900349389996,176.20481610132975,176.5276641845703,75761600
2016-04-18,176.52770580484832,177.80209005868852,175.86502702994795,177.7681121826172,82531000
2016-04-19,178.19293293404994,178.58373690257392,177.51325864008908,178.328857421875,88316100
2016-04-20,178.3713025834669,179.19540538775044,177.89553456526323,178.49874877929688,81100300
2016-04-21,178.51579561821447,178.6262464350279,177.26689763814736,177.5387725830078,85695000
2016-04-22,177.18194644066162,177.8106345641574,176.6382095146516,177.5387725830078,99251700
2016-04-25,176.9354876391209,177.2753311847621,176.32378222067248,177.23284912109375,66166500
2016-04-26,177.5981471323323,178.00595934297635,177.02043261280969,177.49620056152344,75864200
2016-04-27,177.11388375120296,178.2523303105472,176.75705779814152,177.8615264892578,77329400
2016-04-28,177.10540802449896,178.20986384856798,175.83102395330687,176.247314453125,97216200
2016-04-29,175.62713099075808,175.975465774266,174.19132275546949,175.29579162597656,142424100
2016-05-02,175.7971218328344,176.86760032590922,175.363835696909,176.68919372558594,62188000
2016-05-03,175.45721991339903,175.69510392646424,174.40372431003428,175.1513671875,106422100
2016-05-04,174.15736446689803,174.88801198982688,173.6730922065313,174.17434692382812,92243800
2016-05-05,174.64154379441078,174.9983696821642,173.71549473116727,174.14028930664062,67619200
2016-05-06,173.3672053849607,174.82000891686093,173.2142855203949,174.77752685546875,89315000
2016-05-09,174.65011991237895,175.35526779002257,174.47170041316932,174.92198181152344,74374900
2016-05-10,175.6271073989464,177.11388872699033,175.55913869687703,177.09689331054688,77472200
2016-05-11,176.63817098959558,177.17340360452437,175.44024658203125,175.44024658203125,81727000
2016-05-12,176.1113770380545,176.28130528517482,174.4801669825997,175.49118041992188,89586300
2016-05-13,175.19385974889587,175.74608774865698,173.63910937941026,173.96194458007812,96474600
2016-05-16,174.13185457073453,176.15386859061536,174.07237708829686,175.6781005859375,77486800
2016-05-17,175.40623054490612,175.69508782519827,173.51163687801912,174.03839111328125,114924900
2016-05-18,173.69009311162262,175.27033022442657,173.00192763670458,174.0894012451172,120062100
2016-05-19,173.36721827580124,173.77501757533724,172.27974483456785,173.4861602783203,115430500
2016-05-20,174.0978962928205,175.1004187447686,174.0469229918874,174.58216857910156,104990400
2016-05-23,174.59911999939837,174.87948606839956,174.1573428273716,174.34425354003906,58682600
2016-05-24,175.15984187421589,176.91849812298545,175.1343552297733,176.60414123535156,93537800
2016-05-25,177.28384338070174,178.21839703711953,176.60416917273494,177.80209350585938,76621400
2016-05-26,177.93800672836414,178.16739949712752,177.53869867165608,177.85304260253906,55280700
2016-05-27,178.01447682514024,178.62618226762407,177.96350353221763,178.61769104003906,64211200
2016-05-31,178.8895986653022,179.00004947068078,177.7171607734667,178.27789306640625,109879400
2016-06-01,177.6661679449455,178.82161028659505,177.47076597234752,178.64320373535156,69936200
2016-06-02,178.24386014708955,179.2038873614953,177.76809215345386,179.18690490722656,63044700
2016-06-03,178.62623148616456,179.00005302220788,177.4453023411421,178.65171813964844,101757100
2016-06-06,179.00847386468456,179.91754069385723,178.8470498136199,179.5607147216797,64887000
2016-06-07,179.7136464861615,180.40181183263633,179.68815984101101,179.84107971191406,60974800
2016-06-08,179.97704097875845,180.55476859404234,179.84960773611868,180.4273223876953,66170900
2016-06-09,179.696666493861,180.2998807295177,179.4248046010163,180.18093872070312,73786900
2016-06-10,178.80457540285207,179.14440594805325,177.92948646973554,178.47323608398438,113829200
