Date,Open,High,Low,Close,Volume
2015-02-17,98.31594557297954,98.47227828416676,98.06764584005988,98.40790557861328,17675300
2015-02-18,98.2883319851249,98.60100436229148,98.15958659926142,98.54582977294922,15149600
2015-02-19,98.48147480493579,99.09762161047097,98.45388750333403,99.03324890136719,19828100
2015-02-20,98.96884721832352,99.75051760462883,98.65617485414317,99.69534301757812,28336700
2015-02-23,99.64018370943514,99.82411073425378,99.41947829575135,99.79651641845703,17868000
2015-02-24,99.66777045180199,99.9896409894101,99.36430314072072,99.87008666992188,19745000
2015-02-25,99.7229384907962,100.10917466402582,99.40106799700722,99.62178039550781,19472300
2015-02-26,99.72293051447598,100.18273745042823,99.4470435464658,100.12755584716797,22255500
2015-02-27,100.09076728768002,100.15514699213223,99.52980929835277,99.68614196777344,27757600
2015-03-02,99.87927974391448,100.62416485847145,99.86088353441286,100.5873794555664,22988600
2015-03-03,100.28389320048677,100.38505128532653,99.48382662478065,100.11836242675781,20788900
2015-03-04,99.78731356699825,99.93444815341128,99.1895630849692,99.73213195800781,21007400
2015-03-05,99.9896139851502,100.21031933799378,99.49302167917963,99.90684509277344,15381000
2015-03-06,99.77814828115949,99.97126643590069,98.52747231284496,98.77577209472656,30990400
2015-03-09,98.9780602475758,99.30912187546606,98.57343482600882,99.06082916259766,26237100
2015-03-10,98.35270936678947,98.38030367887342,97.22158813476562,97.22158813476562,34234500
2015-03-11,97.36873665924202,97.4882909804297,96.62385149657455,96.66063690185547,25459700
2015-03-12,96.58705929198742,97.40551520760103,96.522686591302,97.295166015625,21473200
2015-03-13,97.20320824605771,97.58945150300474,96.26520494455514,96.87214660644531,42021100
2015-03-16,97.23076800290664,98.15957286870102,97.12960992586427,98.12278747558594,25674100
2015-03-17,97.85613790977986,98.43549225609686,97.62623438910029,98.27915954589844,19603800
2015-03-18,98.01244885885936,99.69534394045435,97.50665841922248,99.2447280883789,40622200
2015-03-19,99.34587746558,99.667740891629,99.19874290628466,99.39186096191406,31314000
2015-03-20,100.21036327852353,100.53296697466776,100.016801060837,100.03523254394531,31761400
2015-03-23,99.97997374681624,100.25648830489223,99.80484293746946,99.84171295166016,17268500
2015-03-24,99.83246272978883,100.29332721589401,99.46377676669188,99.48220825195312,22445300
2015-03-25,99.63891543655205,99.73108694115315,97.1686811391735,97.20555114746094,41581400
2015-03-26,96.40363449411308,97.42675426536607,96.08103074467166,96.87371826171875,47846300
2015-03-27,96.85527779236608,97.491265973068,96.7077977878804,97.26083374023438,33878400
2015-03-30,97.85074395569347,98.45908137639012,97.85074395569347,98.37612915039062,30570200
2015-03-31,98.09963159223832,98.30241312600639,97.3069439778187,97.3345947265625,30488100
2015-04-01,97.33459113160593,97.35302965157757,96.20086828157221,96.82764434814453,32970500
2015-04-02,96.91982451728474,97.20555831227949,96.57878218966464,96.89217376708984,19164200
2015-04-06,96.32068292221496,97.95214019905882,96.1732029030338,97.68484497070312,24451100
2015-04-07,97.6295620565739,98.34850975808304,97.51895904541016,97.51895904541016,19379400
2015-04-08,97.55577362585285,98.43142021245683,97.54656140098395,98.29315948486328,25866900
2015-04-09,98.24709766143113,98.94761371984653,97.91528166769193,98.9107437133789,23114700
2015-04-10,98.87386642568129,99.32551869747321,98.65265343540074,99.31629943847656,17164300
2015-04-13,99.39002465400158,99.89697130762328,98.95681096467712,99.06742095947266,17783500
2015-04-14,98.9660578063803,99.25179158228451,98.21945243982258,98.78170776367188,23755700
2015-04-15,99.03978769286758,99.61126225903305,98.91996544303193,99.39926147460938,21128600
2015-04-16,99.13196008516815,99.43612532086384,98.99369932408767,99.26100158691406,16195300
2015-04-17,98.3116038044913,98.57889898612815,97.28848420500836,97.71247863769531,46514000
2015-04-20,98.20098639290106,99.3531473834801,98.16411639733461,99.17801666259766,28945900
2015-04-21,99.74953082232591,99.92466161304469,99.48222852205238,99.60205078125,22759800
2015-04-22,99.86014081130389,100.31179319453886,99.21493316701952,100.14588165283203,21429200
2015-04-23,99.80481047230603,100.97541018731285,99.78637898732428,100.52375793457031,29473200
2015-04-24,101.58375954414183,102.02619259011028,101.417848030933,101.88793182373047,32508100
2015-04-27,102.265848267638,102.45941758107877,101.4086398610228,101.6298599243164,31121300
2015-04-28,101.70360042765923,101.89716975540207,100.56987740651387,101.42708587646484,36849200
2015-04-29,100.86481667661079,101.45472274377708,100.23804060121722,100.79107666015625,34043900
2015-04-30,100.21961140419138,100.62516743949213,98.6803184125142,99.20570373535156,44080500
2015-05-01,99.59280514574583,100.57905473485124,99.57436663067858,100.51453399658203,32874300
2015-05-04,100.83715030536028,101.30723404713208,100.62514954895842,100.68045806884766,23507300
2015-05-05,100.2840962810377,100.46843922819637,98.99367455422902,99.03975677490234,47843300
2015-05-06,99.21490474777592,99.50063847522222,97.7032698151021,98.35769653320312,42687200
2015-05-07,98.33005977351073,99.22413811752334,98.2563197584461,98.94761657714844,29335800
2015-05-08,99.97072324174175,100.39471772407117,99.82325026330427,100.18272399902344,33023300
2015-05-11,100.24723785980672,100.45001934443421,99.72185266428707,99.79558563232422,19679300
2015-05-12,99.20567237322336,99.85088677962418,98.44064278163377,99.34393310546875,33665000
2015-05-13,99.77716993402551,100.2933359531151,99.3992576470245,99.54673767089844,20738400
2015-05-14,100.35785248762231,101.08601925236836,99.98916650790193,101.00306701660156,23904200
2015-05-15,101.26115001529953,101.39941077381182,100.75419624483258,101.00306701660156,23937400
2015-05-18,100.83714293026266,101.64826182956317,100.76340293062621,101.44548034667969,17631100
2015-05-19,101.55611291818686,101.71280517806592,101.16898838240267,101.33489990234375,14212900
2015-05-20,101.40861102955243,102.00773622422335,100.86479435109791,101.39939880371094,21131900
2015-05-21,101.22426587763417,102.0630425385243,101.0767929127835,101.9247817993164,16771800
2015-05-22,101.8049791430045,102.19211072038213,101.74045838548075,101.82341766357422,13543800
2015-05-26,101.60220367013288,101.7404574119071,100.24726074286471,100.65281677246094,25488400
2015-05-27,100.95697457278673,102.38565731201847,100.73576158547604,102.2750473022461,30572700
2015-05-28,102.08149433522102,102.32114586205404,101.73123982079949,102.04462432861328,17302400
2015-05-29,101.98011137217873,102.11837214947009,101.19664301050807,101.43629455566406,30383000
2015-06-01,101.9801023796646,102.0538423920157,100.94776330345319,101.7773208618164,24570200
2015-06-02,101.39941804897808,101.95245409047196,100.90168350196315,101.45471954345703,19449600
2015-06-03,101.91557285381609,102.13678583959226,101.51000985303139,101.75888061523438,20507200
2015-06-04,101.18740063002122,101.83261509921225,100.66201542214631,100.984619140625,31374600
2015-06-05,100.86481737057426,101.10446890958285,100.12743126542557,100.7449951171875,22641700
2015-06-08,100.69890098711768,100.77264100051964,99.51908890162527,99.72187042236328,24549200
2015-06-09,99.4821910985104,99.91540476590885,98.80932597063418,99.5559310913086,27554600
2015-06-10,99.89697013657221,101.21504267211039,99.78636717530634,100.92008972167969,30297900
2015-06-11,101.26113576915505,101.52843798941032,100.89244280907074,101.06757354736328,17593500
2015-06-12,100.53297482899487,100.74497557858584,100.09976110365562,100.23802185058594,27201800
2015-06-15,99.49142406107663,99.8969800128684,98.9107303280885,99.74028778076172,31238800
2015-06-16,99.63887380765696,100.44999958662419,99.59279159072697,100.28408813476562,16456900
2015-06-17,100.45003544183746,100.8832421903247,99.94308164902795,100.56063842773438,23296700
2015-06-18,100.92931678701108,102.20130016559945,100.87401530210006,102.02617645263672,43032400
2015-06-19,102.07605164312899,102.15920170006007,101.44783417901021,101.52174377441406,27877600
2015-06-22,102.27008056640625,102.57495242529893,102.0391183184709,102.27008056640625,19120900
2015-06-23,102.38094768013939,102.4456168293287,101.9282636358142,102.35323333740234,18127900
2015-06-24,102.23312542115214,102.6673284952285,101.79891529866784,101.82662963867188,15815900
2015-06-25,102.22387810964932,102.32550204846088,101.45708186167388,101.62337493896484,18326700
2015-06-26,101.60493662250938,101.83589891911151,100.57022299630427,100.9489974975586,32311700
2015-06-29,99.83112120125348,100.38543624284954,98.51925730608109,98.5654525756836,50874900
2015-06-30,99.30454174026814,99.51703014303061,98.61165488767378,98.9165267944336,34809900
2015-07-01,99.8957820261982,100.09902991806072,99.23985013326514,99.70177459716797,21293000
2015-07-02,99.98817581637891,100.07131883935529,99.42462738817845,99.7294921875,20499400
2015-07-06,99.10128740054982,100.0713317508815,98.88880605992306,99.49854278564453,24311000
2015-07-07,99.60940706879475,99.84036933774006,97.77094938154467,99.74798583984375,44230800
2015-07-08,99.03661188965522,99.15671677295178,97.82637193181749,98.01113891601562,39691500
2015-07-09,99.31375509405821,99.40613857283627,97.94645564355693,97.95569610595703,28381000
2015-07-10,99.25833174199794,99.8218801557102,98.89803122154689,99.45233917236328,26415800
2015-07-13,100.3115083674772,101.28154541684187,100.30226790555737,101.19840240478516,25780700
2015-07-14,101.33701558008377,102.14075983008614,101.28157983813179,101.86360931396484,21977200
2015-07-15,102.05762977459534,102.37173514251178,101.68808865767379,101.97447967529297,28631500
2015-07-16,102.81516896715425,103.43414618326626,102.61192103388538,103.4156723022461,29838900
2015-07-17,104.24713086321518,104.94001770019531,104.0716043240986,104.94001770019531,35926800
2015-07-20,105.16172947298169,105.67908263836044,104.83838374461996,105.30030822753906,26539000
2015-07-21,105.33725838351398,105.50355148308991,104.93076962220158,105.23564147949219,35468900
2015-07-22,103.62813277107172,104.55198170093435,103.62813277107172,104.04386901855469,35575000
2015-07-23,104.1454838232059,104.4873033862703,103.38792804915032,103.65583801269531,25698300
2015-07-24,104.21018087130524,104.39494787118258,102.48258052397428,102.63963317871094,30844700
2015-07-27,102.05759752986746,102.50104109134048,101.56795870022052,101.78968048095703,35994800
2015-07-28,102.24235822372212,102.87057577088326,101.42937371203448,102.66732788085938,33553500
2015-07-29,102.88905816750952,103.27707302760781,102.49180284453041,103.05535125732422,26714100
2015-07-30,102.81514903358955,103.72051704464462,102.19617193748338,103.54499053955078,25438100
2015-07-31,103.86833155236855,103.92376023058105,103.21239968269221,103.42488098144531,22081700
2015-08-03,103.44336625478051,103.72975716879411,102.4178933742962,103.1015396118164,25001800
2015-08-04,103.05535859065553,103.24012557097173,102.48256967422175,102.90753936767578,22132300
2015-08-05,103.48031985796968,104.39492831835503,103.36021498697633,103.70204162597656,28989900
2015-08-06,103.79441483697133,103.93299357141466,101.5771762310997,102.03910064697266,42125400
2015-08-07,101.7896693345496,102.14996983194509,101.0690683397586,101.9097671508789,30006800
2015-08-10,102.55647648141326,103.2955514308773,102.54723601812756,103.0738296508789,21500800
2015-08-11,102.52872204601199,102.92597723104991,101.18913732976526,101.752685546875,36123300
2015-08-12,101.05059541673279,102.30703055015799,99.97893430199255,102.1037826538086,41889000
2015-08-13,102.20541706822286,102.69506298157356,101.71577820328098,101.9375,22510500
2015-08-14,101.69727295045111,102.24234033431904,101.49402509598963,102.09452819824219,17924900
2015-08-17,101.84511357004115,102.97221049752515,101.58643697325634,102.94449615478516,21224900
2015-08-18,102.80590731318941,102.88905738166568,102.27931370753288,102.41789245605469,13984400
2015-08-19,102.1037773749735,102.64885189140324,101.15221413526886,101.74347686767578,42511400
2015-08-20,100.80114749098935,101.12449317529095,98.91649501167926,98.92573547363281,57747300
2015-08-21,97.53073420969902,98.36219968154293,94.60213470458984,94.60213470458984,97763400
2015-08-24,87.05429606307867,94.72223868304934,78.28696380784366,90.96217346191406,150829900
2015-08-25,94.29726029398071,94.91623738737175,90.54643588210355,90.6203384399414,75088300
2015-08-26,93.27179871385869,95.36893999258854,91.39638628072727,95.18416595458984,104103800
2015-08-27,96.5607148302179,97.66009762855744,95.41514380114084,97.59542846679688,69377700
2015-08-28,97.0780555040579,97.92799490025337,96.86556713080475,97.57693481445312,49919600
2015-08-31,97.03187939334403,97.56771361568919,96.12651113336356,96.36670684814453,39549400
2015-09-01,93.9646866631095,95.4243698635674,92.96692799076546,93.35494995117188,73155500
2015-09-02,95.04560019611326,96.00640417997533,93.95545789215531,95.98793029785156,43963600
2015-09-03,96.3666859002561,97.02261783740731,95.2488294680625,95.5167465209961,45131800
2015-09-04,94.20489092048821,95.01787556573834,93.85382376244118,94.38042449951172,49379600
2015-09-08,96.19114503706875,97.16118210292083,95.79388974865104,97.04108428955078,37343500
2015-09-09,98.18669457459721,98.21440892362115,95.70153790210084,95.95098114013672,47146700
2015-09-10,95.84009232602557,97.63236162355584,95.72923495811791,96.99490356445312,47686700
2015-09-11,96.55145359143467,97.53073120117188,96.27429609323343,97.53073120117188,29106100
2015-09-14,97.89103168636426,97.90951261205561,96.86555881114099,97.23509979248047,19718800
2015-09-15,97.46607530797887,98.68555577871106,97.10577474038132,98.38068389892578,30020200
2015-09-16,98.39915525678018,99.02737283505107,98.05732860223,98.93498229980469,31329100
2015-09-17,98.83335975937246,100.4500953562282,98.51924746395412,98.97193145751953,56139800
2015-09-18,97.4531429556122,98.72189070572777,97.39757235809671,97.56427001953125,48384000
2015-09-21,98.1014430438625,98.67562565460194,96.99012961110839,97.86991882324219,35772600
2015-09-22,96.36962489908024,96.70302029209363,95.50835464472188,96.40666961669922,47359700
2015-09-23,96.66595225666806,96.92526521744932,95.98064280992116,96.4807357788086,21775100
2015-09-24,95.54536940961898,96.48999174887773,94.7118811883775,96.12881469726562,38284300
2015-09-25,97.15677975427927,97.24938798406485,94.72114162414373,95.3138427734375,44700000
2015-09-28,94.90638077769268,94.9712072557732,92.32257046753001,92.60039520263672,44077500
2015-09-29,92.83191138817168,93.77653377698435,91.45202957845736,92.11882019042969,49315500
2015-09-30,93.43389447150302,94.34147233637955,93.07271732771466,94.2396011352539,41411400
2015-10-01,94.40629008962343,94.67485895269823,93.15605402155471,94.66559600830078,39339100
2015-10-02,93.3505045977212,96.32327270507812,93.05415408106875,96.32327270507812,59370900
2015-10-05,97.03639538859798,97.96249193869426,96.82339713878719,97.70318603515625,32853500
2015-10-06,97.47165932428268,97.79579169514777,96.48073632446328,97.2401351928711,33051500
2015-10-07,97.85135144982769,98.0365679082136,96.58259680666367,97.82356262207031,37389300
2015-10-08,97.45316351331756,98.3792602576345,96.50854087740211,98.21256256103516,50188900
2015-10-09,98.25882934080468,98.84227461087455,97.99026052952021,98.65705108642578,23916200
2015-10-12,98.8422712551613,99.08305123043768,98.49035010343393,98.89783477783203,16162000
2015-10-13,98.33294715823416,99.33313328253878,98.16624947085006,98.25885772705078,26999600
2015-10-14,98.25882934995018,98.74965932506385,97.6939099650501,98.10139465332031,30902600
2015-10-15,98.46258539554358,99.72207727495572,98.33293244315315,99.71281433105469,38393800
2015-10-16,99.92583523245523,100.18514117767894,99.44426099227654,100.12957763671875,27091100
2015-10-19,99.99989949529387,100.76855419215782,99.77763125628124,100.70372772216797,23776300
2015-10-20,100.52780084389207,100.74079913079187,99.84248419028762,100.18514251708984,23404700
2015-10-21,100.69448136276341,100.79634548332868,99.53686067098194,99.57389831542969,30195200
2015-10-22,100.46296353508953,101.68541077977777,100.17586878091551,101.60205841064453,42778700
2015-10-23,104.33401761388075,104.8711481241322,103.78761709627015,104.44514465332031,53170900
2015-10-26,104.37107099163575,104.71372923454899,103.97284922062241,104.5099868774414,25918000
2015-10-27,104.23217712536474,104.87117898685838,104.20438829177243,104.72300720214844,31390500
2015-10-28,104.88045264686535,105.59354400634766,104.03770124737453,105.59354400634766,42221900
2015-10-29,105.11194183243265,105.60277179596316,105.0008077203757,105.42681121826172,24913300
2015-10-30,105.47314064082319,105.64910125485373,104.92674704123235,104.95452880859375,27199200
2015-11-02,105.23235295822433,106.26958368242867,105.01009175502206,106.13993072509766,22176900
2015-11-03,105.92693057451872,106.89007192284751,105.76949584229217,106.5103759765625,20418400
2015-11-04,106.86229638005906,106.93638581091386,106.07511560750874,106.51963806152344,28633000
2015-11-05,106.61222398639542,106.87152985733107,105.67686461004466,106.2325210571289,25004100
2015-11-06,106.02880118040888,106.42702301389383,105.3527545972839,106.30663299560547,29924900
2015-11-09,105.9084054762986,106.04732137643903,104.52852355016438,105.17678833007812,33479800
2015-11-10,104.62113070789002,105.01008957179636,104.30625419980672,104.90821838378906,35452100
2015-11-11,105.19532039925603,105.70467640872472,104.60261907854176,104.77857971191406,22748800
2015-11-12,104.35255072504742,104.86190661075958,103.68576013486256,103.75984954833984,31196900
2015-11-13,103.32462378075554,103.4357579447527,101.66690959531175,101.72247314453125,52836000
2015-11-16,101.62057068595765,103.20419483177425,101.38904656407414,103.1856689453125,33980600
2015-11-17,103.3616147580672,103.99136056215806,102.9911748029159,103.25048065185547,30579500
2015-11-18,103.66724725854762,105.3342167640384,103.5653760755639,105.23234558105469,32966500
2015-11-19,105.28791580975876,105.78800877932781,105.10269226609111,105.30643463134766,26188100
2015-11-20,105.80651833043954,106.10286890878662,105.70464715673694,106.01952362060547,22727600
2015-11-23,106.05655648006821,106.44552233737976,105.26012007742311,105.71390533447266,20696200
2015-11-24,105.02862894520888,105.87137325854455,104.50074704927147,105.62133026123047,26374400
2015-11-25,105.77873179976544,105.90838473035103,105.49164417711948,105.71390533447266,14159900
2015-11-27,105.94545869624325,106.0751116626389,105.50092919320332,105.86210632324219,8828000
2015-11-30,106.17698945693583,106.17698945693583,105.25089274482222,105.59354400634766,25041600
2015-12-01,106.01953841274712,106.64928436279297,105.88987839267182,106.64928436279297,28639400
2015-12-02,106.73262504507976,107.19567330991741,105.83431028080578,105.99174499511719,22395500
2015-12-03,106.27883894156777,106.46405541991713,103.57463172499934,104.19512176513672,42754300
2015-12-04,104.51001312143518,106.80673608890399,104.29701483319424,106.63077545166016,40037300
2015-12-07,106.70484167701234,106.7696681504937,105.63982927077065,106.14918518066406,25892100
2015-12-08,105.03787126389597,106.50110554009333,105.00082655323268,106.158447265625,30792600
2015-12-09,105.69540063296905,106.2788460030915,103.90803394247176,104.54704284667969,48509200
2015-12-10,104.78783923667523,105.72319884827728,104.47296269594835,105.01936340332031,30154600
2015-12-11,103.80613968071786,104.0839714205061,102.53739216405305,102.60221862792969,56022200
2015-12-14,102.74117080704038,103.42648039100712,101.29645514134869,103.38017272949219,53098500
2015-12-15,104.33407301698017,104.90824853379287,103.88028047978274,104.00993347167969,48428000
2015-12-16,104.71373678387097,105.73244157729681,103.62094257059991,105.55648803710938,44944100
2015-12-17,106.01956032274965,106.01956032274965,104.00066910086888,104.0191879272461,45668800
2015-12-18,103.69588721815751,103.9281184502849,102.0238265991211,102.0238265991211,53746100
2015-12-21,102.98989774045972,103.17567987031993,102.22817966861852,103.1571044921875,26432800
2015-12-22,103.70518666238632,103.9838669978568,103.15712431299917,103.83523559570312,26540300
2015-12-23,104.37402330596754,104.6805702854835,104.18824112348659,104.60625457763672,25656900
2015-12-24,104.60624421185236,104.87563331075025,104.54121974571392,104.58766174316406,11468600
2015-12-28,104.33687084706973,104.55052674639288,103.58444375583879,104.53194427490234,19183600
2015-12-29,105.15435435029191,106.40840933272311,105.08932985459936,106.17617797851562,27725700
2015-12-30,106.08323035271002,106.12038820253142,105.20075445264128,105.21932983398438,19520100
2015-12-31,104.84776208616786,105.04283547600853,103.89096343056603,103.9095458984375,29886800
2016-01-04,101.67083607246614,101.81017623668255,100.43537123715633,101.71728515625,50807600
2016-01-05,102.2189127735579,102.34896171285054,101.06704770247927,101.5407943725586,38795200
2016-01-06,99.77585236786493,101.15065760184054,99.77585236786493,100.56543731689453,41891100
2016-01-07,98.41962330736276,99.66438677587897,97.3606491333981,97.41638946533203,61386300
2016-01-08,98.12232341778903,98.73541718352162,96.51528749330889,96.61746978759766,69344000
2016-01-11,97.304903613538,97.5928681248449,95.4284780416693,96.91475677490234,50024100
2016-01-12,97.84367628663621,98.54037006750865,96.68251998518217,98.03874969482422,46734200
2016-01-13,98.43819564037351,98.6797181548431,94.50883928279411,94.657470703125,69870700
2016-01-14,95.02902375561123,97.51854286673719,93.5148715746755,96.6732177734375,78445700
2016-01-15,93.46842537448661,94.6946059509348,92.43731817529898,93.67278289794922,91443900
2016-01-19,94.94543201238007,95.0940634276879,92.78103486512745,93.87716674804688,56563800
2016-01-20,92.40020249619221,94.59246681318746,90.3379871567189,93.58922576904297,86675000
2016-01-21,93.98863772958322,95.07547834742863,92.72529908268852,93.68209075927734,61660100
2016-01-22,95.56779624141222,96.43169672782614,95.24267392655427,96.39453887939453,42229800
2016-01-25,96.0508527669299,96.59891515133498,94.88040520515884,94.9640121459961,38881500
2016-01-26,95.36343230537294,96.22732564667128,94.52739848960987,95.818603515625,36143900
2016-01-27,95.26125772383335,95.66997988801548,93.03183639676665,93.4312744140625,54524700
2016-01-28,94.98260514876421,95.01976300856981,93.1340459180424,94.75037384033203,47641500
2016-01-29,94.72248380624762,96.76611598050472,94.69461719006503,96.72895812988281,54245100
2016-02-01,96.26449201898124,97.35133961930512,95.89292770096239,96.98905944824219,32750300
2016-02-02,96.54319517511483,96.5803530331308,94.60173784481667,94.88970947265625,44928100
2016-02-03,95.52138830166737,95.52138830166737,92.78105447171082,94.4345474243164,61572900
2016-02-04,94.18370182840385,95.17765125951605,93.30122594468992,94.42522430419922,49321600
2016-02-05,94.09081641498051,94.12797426635079,90.77455436688975,91.14612579345703,70749900
2016-02-08,89.44620719848834,90.1521923257312,88.09926142367388,89.75275421142578,91673100
2016-02-09,88.55441869738485,90.83028202891451,88.4150785350772,89.47405242919922,73778400
2016-02-10,90.50516682663833,91.67561436009073,89.75273981298675,89.81776428222656,59421700
2016-02-11,88.67518166472628,90.40298277096214,88.42437502736612,89.68771362304688,76839200
2016-02-12,90.70024131800182,91.14612846035614,89.85492320778468,91.05323028564453,49186500
2016-02-16,92.40018555778326,93.10617065429688,91.82424941495158,93.10617065429688,40565900
2016-02-17,93.78426035619398,95.34485452663631,93.54273788929099,95.21480560302734,41766500
2016-02-18,95.51207178112523,95.53064716347893,94.00721067359352,94.12797546386719,38991500
2016-02-19,93.67281025634497,94.69463360776771,93.468452673197,94.40666198730469,28257900
2016-02-22,95.28914729440555,96.03228319102968,95.19625619321963,95.93939208984375,23979100
2016-02-23,95.38200729940375,95.64210513278263,94.29516688687012,94.36019134521484,29869700
2016-02-24,93.25476465971565,95.38200340606888,92.67882870421802,95.26124572753906,40739100
2016-02-25,95.45633477393916,96.19947052001953,94.60171838960055,96.19947052001953,29389300
2016-02-26,96.9333217573954,96.95190422608091,95.8464812147569,96.0787124633789,30925000
2016-02-29,95.98581499809104,96.70108407794032,95.21480560302734,95.21480560302734,27553900
2016-03-01,96.12515133477801,98.27096557617188,95.82789565161032,98.27096557617188,37699800
2016-03-02,98.15021281763502,98.32670373744259,97.54641018763681,98.3081283569336,29209800
2016-03-03,98.20593663402869,98.23380324568883,97.41635192607646,98.12232971191406,25474600
2016-03-04,98.23380055042541,98.7911540297386,97.50924031860484,98.15948486328125,31655400
2016-03-07,97.65787689097223,98.22452167424501,96.8590008715101,97.55569458007812,25861200
2016-03-08,96.88689878771548,97.73221701340253,96.58035177841874,96.74755859375,28898500
2016-03-09,97.10982856457775,97.3885018358684,96.57105031809223,97.36992645263672,31047400
2016-03-10,97.77864415195641,98.3359977155339,95.9672362114107,97.2212905883789,44236100
2016-03-11,98.27095148492663,98.92119598388672,97.96440461235966,98.92119598388672,31454000
2016-03-14,98.54964650000937,99.32065592472726,98.52177988489778,99.08842468261719,25374900
2016-03-15,98.73546885547388,99.16277363379064,98.41963057498218,99.05130004882812,26524600
2016-03-16,98.80975555912167,100.19385183533815,98.78188185571425,99.93375396728516,31693100
2016-03-17,99.64578997079944,100.1102525096693,99.27422560941228,99.87802124023438,29623700
2016-03-18,100.11837846669398,100.28608122894269,99.50347307722048,100.03453063964844,37682300
2016-03-21,99.85753178203264,100.51902418678232,99.80163321796228,100.42585754394531,17288600
2016-03-22,99.85752486481375,100.96622702980315,99.83889438080058,100.73330688476562,18840300
2016-03-23,100.5376415056956,100.61217054004005,99.6804900832355,99.90409851074219,20912900
2016-03-24,99.41963308332967,99.96000952158144,99.2519302958777,99.93206024169922,19017300
2016-03-28,100.21156606135767,100.23020365448458,99.61529102816009,99.79231262207031,13892300
2016-03-29,99.60597328790116,101.46001563447214,99.43827050074368,101.3947982788086,29963900
2016-03-30,102.00036926596997,102.52210799462509,101.67427545240345,101.88856506347656,23807200
2016-03-31,101.81405336479904,102.19604581721545,101.58113321815256,101.73951721191406,21447200
2016-04-01,101.12459338897551,102.85751953453021,100.98483990469063,102.82025146484375,26389000
2016-04-04,102.8202821525689,102.89481831418789,102.18673899512667,102.4289779663086,17163000
2016-04-05,101.63702015084755,102.01901255956172,101.31093340448054,101.44136810302734,20107900
2016-04-06,101.54387649697325,103.14636842240691,101.54387649697325,103.10910034179688,25056000
2016-04-07,102.51280974338052,102.69915011821051,101.18982506880074,101.62771606445312,28567200
2016-04-08,102.26123301898943,102.50346478219774,101.19911803213245,101.55315399169922,22898000
2016-04-11,101.99107615343358,102.50349621720247,101.17119267834919,101.18051147460938,25772100
2016-04-12,101.25504660654512,102.22399527122005,100.6401340064373,102.0283432006836,28564100
2016-04-13,102.81094905671362,103.49107899761734,102.68051434610062,103.33269500732422,25356700
2016-04-14,103.35132929433605,103.72400295615536,102.48486605157366,103.34201049804688,17199700
2016-04-15,103.25816783781794,103.47245040611033,102.82027679631707,103.08114624023438,21353300
2016-04-18,102.78298859313757,103.6680821914407,102.71777124492742,103.63082122802734,17126100
